,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
20,1682.5,1268.1,1408.2,1437.3,334.3,258.5,812.8,924.3,798.6,935.9,935.9,726.0,532.7,1249.8,425.4,1283.7,287.4,1145.6,312.7,237.3,0.0,255.9,546.6,640.0,653.4,609.5,429.0,659.8,353.7,605.6,479.2,563.2,1048.0,246.2,301.1,359.9,1003.7,1181.9,187.9,1122.7,1254.4,393.3,848.1,793.2,851.8,892.3,1303.4,475.6,354.9,744.9,1395.3,305.9,469.4,1218.6,1268.7,444.1,1371.3,421.3,1072.0,785.5,315.7,954.4,827.8,622.6,605.8,1064.7,1080.5,948.6,1090.9,897.1
21,1652.5,1239.3,1366.6,1407.3,233.2,386.2,718.7,842.9,704.5,854.5,898.9,681.4,503.9,1221.0,494.7,1202.3,462.1,1064.2,382.0,312.4,255.9,0.0,400.2,584.4,507.0,463.1,311.4,507.8,201.7,459.2,327.2,655.3,903.0,247.5,194.8,261.7,858.7,1036.9,307.7,977.7,1153.2,243.7,703.1,648.2,706.8,745.9,1194.3,323.6,480.8,599.9,1250.3,291.9,317.4,1073.6,1213.1,292.1,1219.3,547.2,927.0,640.5,400.6,809.4,742.7,513.2,525.0,919.7,1024.9,803.6,1020.0,752.1
22,1358.5,993.0,1109.3,1113.3,226.4,653.6,387.7,518.5,373.5,563.4,616.2,387.4,216.8,974.7,764.4,945.0,645.3,806.9,651.7,582.1,546.6,400.2,0.0,287.8,241.9,198.0,317.7,293.7,315.2,183.5,318.3,987.2,757.7,483.8,397.8,425.7,713.4,851.4,593.7,832.4,902.2,459.9,557.8,502.9,548.7,475.8,951.2,227.4,717.1,404.3,1105.0,495.2,305.5,928.3,916.5,318.7,1005.2,749.0,781.7,465.6,471.0,562.0,434.0,239.2,211.9,774.4,728.3,658.3,738.7,606.8
23,1394.8,807.6,855.3,1149.6,377.2,760.2,276.2,331.6,262.0,343.2,387.6,411.5,344.7,1038.1,730.0,691.0,722.3,552.9,631.4,614.3,640.0,584.4,287.8,0.0,218.1,250.4,366.9,299.9,565.3,296.3,548.4,1057.0,647.8,713.9,512.5,422.8,607.5,563.6,561.6,585.6,614.4,690.0,592.8,537.9,559.7,419.3,663.4,473.3,626.3,420.2,860.4,461.7,545.5,772.3,628.7,548.8,1006.1,768.0,735.1,479.3,701.1,487.0,187.8,273.9,252.2,754.7,440.5,516.8,450.9,557.4
24,1224.0,902.0,1028.9,978.8,355.6,698.9,310.2,441.0,284.2,485.9,538.7,251.0,232.1,883.7,872.7,864.6,676.4,726.5,781.2,728.0,653.4,507.0,241.9,218.1,0.0,197.3,389.4,260.4,506.0,198.2,488.0,1176.9,772.5,653.5,517.6,495.9,732.2,688.3,698.4,710.3,739.1,629.6,597.9,543.0,519.1,432.4,788.1,412.1,763.1,380.5,985.1,592.7,485.1,897.0,753.4,488.4,965.5,904.8,821.8,433.2,640.7,518.6,245.2,274.0,249.3,814.5,565.2,641.5,575.6,642.9
25,1180.1,858.1,998.2,934.9,311.7,655.0,326.6,457.4,293.8,496.5,525.9,207.1,188.2,839.8,828.8,886.4,632.5,748.3,737.3,749.7,609.5,463.1,198.0,250.4,197.3,0.0,426.4,189.5,411.8,190.2,391.9,1080.8,685.3,557.4,514.4,534.3,641.0,723.9,710.3,754.2,783.0,533.5,485.4,430.5,455.0,360.8,832.0,317.9,807.0,309.8,1029.0,611.8,389.0,855.9,797.3,392.3,901.4,822.6,709.3,364.6,544.6,447.0,287.2,317.9,293.2,702.0,609.1,572.9,619.5,534.4
26,1594.0,1130.0,1177.7,1348.8,189.2,561.9,481.9,612.7,467.7,657.6,710.0,617.2,451.4,1179.3,583.2,1013.4,575.5,875.3,484.6,461.6,429.0,311.4,317.7,366.9,389.4,426.4,0.0,476.2,278.9,284.4,358.8,946.5,934.6,539.2,254.5,214.6,890.3,895.5,437.5,917.5,946.3,488.4,734.7,679.8,731.2,665.7,995.3,352.1,515.8,586.8,1192.3,311.4,345.9,1104.2,960.6,347.2,1187.7,657.5,958.6,648.1,550.0,751.9,507.8,201.8,215.5,951.3,772.4,835.2,782.8,783.7
27,1074.1,830.6,970.7,828.9,407.4,669.4,310.1,440.9,276.5,479.2,498.4,197.1,202.6,812.3,843.2,865.6,646.9,748.9,751.7,787.7,659.8,507.8,293.7,299.9,260.4,189.5,476.2,0.0,337.1,290.3,317.2,1006.1,609.1,482.7,613.1,627.8,557.6,735.8,789.6,683.8,845.2,458.8,409.2,354.3,330.4,315.2,894.2,243.2,815.8,182.3,956.4,710.5,314.3,779.7,859.5,317.6,773.5,747.9,633.1,233.9,469.9,386.4,321.3,420.0,395.3,625.8,671.3,502.5,681.7,443.6
28,1411.2,996.8,1136.9,1166.0,193.6,362.6,647.2,689.2,613.6,751.5,664.6,522.7,261.4,978.5,692.4,1031.8,518.6,923.3,579.7,493.9,353.7,201.7,315.2,565.3,506.0,411.8,278.9,337.1,0.0,417.3,231.3,718.2,807.1,273.5,276.0,301.6,762.8,941.0,452.5,881.8,1057.3,234.5,607.2,552.3,610.9,679.8,1098.4,227.7,626.2,504.0,1154.4,373.4,221.5,977.7,1189.3,196.2,1136.5,650.6,831.1,544.6,384.3,713.5,689.2,481.7,495.1,823.8,959.2,707.7,924.1,656.2
29,1364.4,999.4,1107.1,1119.2,297.2,700.9,390.0,520.8,375.8,565.7,618.5,393.3,223.2,981.1,837.6,942.8,697.4,804.7,724.9,655.3,605.6,459.2,183.5,296.3,198.2,190.2,284.4,290.3,417.3,0.0,369.0,1057.9,703.9,534.5,466.1,455.9,659.6,745.4,649.1,768.6,797.4,510.6,504.0,449.1,478.8,392.1,846.4,300.7,757.7,339.6,1043.4,544.5,366.1,874.5,811.7,369.4,925.2,799.7,727.9,392.6,521.7,478.3,308.7,258.5,233.8,720.6,623.5,604.2,633.9,553.0
30,1340.3,921.6,1061.7,1095.1,249.9,454.1,573.5,614.0,561.8,676.3,589.4,447.5,186.2,903.3,647.0,956.6,450.7,848.1,555.5,591.5,479.2,327.2,318.3,548.4,488.0,391.9,358.8,317.2,231.3,369.0,0.0,926.4,626.9,403.0,584.9,612.8,582.6,760.8,765.2,701.6,877.1,379.1,427.0,372.1,430.7,499.6,918.2,235.4,736.1,323.8,974.2,682.3,234.6,797.5,1057.3,237.9,957.8,668.2,650.9,364.4,390.2,533.3,552.6,438.3,413.6,643.6,779.0,527.5,743.9,476.0
31,1677.6,1610.5,1750.6,1432.4,865.6,488.5,1262.4,1302.9,1250.7,1355.7,1278.3,1136.4,875.1,1592.2,578.2,1645.5,452.0,1537.0,469.0,502.3,563.2,655.3,987.2,1057.0,1176.9,1080.8,946.5,1006.1,718.2,1057.9,926.4,0.0,1020.8,251.4,415.6,483.4,976.5,1154.7,285.6,1095.5,1271.0,381.3,820.9,766.0,824.6,893.5,1312.1,496.1,429.1,717.7,1368.1,390.3,489.9,1191.4,1353.1,464.6,1356.5,396.8,1044.8,758.3,257.9,927.2,912.2,707.0,690.2,1037.5,1164.9,921.4,1137.8,869.9
32,1522.0,434.9,575.0,1276.8,825.7,979.1,654.5,538.2,689.8,487.4,400.5,579.0,599.8,452.3,1152.9,453.4,956.6,326.6,1061.4,1097.4,1048.0,903.0,757.7,647.8,772.5,685.3,934.6,609.1,807.1,703.9,626.9,1020.8,0.0,801.3,987.0,1012.6,233.2,286.8,1163.5,189.3,364.8,777.4,298.8,323.7,411.7,552.3,411.7,653.9,1134.4,547.4,542.8,1084.4,647.7,366.1,573.4,636.2,1198.2,1066.5,250.4,543.0,788.5,462.5,792.8,852.5,827.8,212.2,441.5,336.9,330.9,374.1
33,1505.8,1087.1,1227.2,1260.6,457.8,210.5,739.0,779.5,727.3,841.8,754.9,613.0,351.7,1068.8,541.7,1122.1,345.4,1013.6,450.2,386.1,246.2,247.5,483.8,713.9,653.5,557.4,539.2,482.7,273.5,534.5,403.0,251.4,801.3,0.0,345.6,422.2,807.3,985.5,372.4,926.3,1101.8,196.9,651.7,596.8,655.4,724.3,1142.9,366.4,545.0,548.5,1198.9,383.5,360.2,1022.2,1282.0,297.3,1198.9,509.6,875.6,589.1,184.8,758.0,794.1,675.3,683.4,868.3,1003.7,752.2,968.6,700.7
34,1687.2,1272.8,1323.3,1442.0,269.3,434.0,675.4,799.6,661.2,811.2,855.6,717.5,537.4,1254.5,516.3,1159.0,495.4,1020.9,403.6,334.0,301.1,194.8,397.8,512.5,517.6,514.4,254.5,613.1,276.0,466.1,584.9,415.6,987.0,345.6,0.0,192.7,902.0,1079.0,282.7,1021.0,1129.8,287.0,746.4,691.5,750.1,786.3,1178.8,366.9,440.7,643.2,1293.6,211.6,360.7,1116.9,1144.1,335.4,1262.6,580.9,970.3,683.8,440.8,852.7,703.2,444.2,457.8,963.0,955.9,846.9,966.3,795.4
35,1701.9,1185.9,1233.6,1456.7,297.2,508.4,588.4,709.9,574.2,721.5,765.9,723.7,559.3,1280.1,494.0,1069.3,486.3,931.2,395.4,372.4,359.9,261.7,425.7,422.8,495.9,534.3,214.6,627.8,301.6,455.9,612.8,483.4,1012.6,422.2,192.7,0.0,964.9,926.6,313.1,948.6,977.4,399.3,809.3,754.4,813.0,755.7,1026.4,429.8,423.9,676.8,1223.4,208.5,423.6,1135.3,991.7,398.3,1277.7,565.6,1033.2,738.1,568.5,841.9,550.8,291.8,305.4,1025.9,803.5,879.8,813.9,858.3
36,1477.7,558.1,698.2,1232.5,781.4,934.8,576.3,460.0,611.0,402.0,315.1,441.2,555.5,505.0,1108.6,515.1,912.3,377.0,1017.1,1053.1,1003.7,858.7,713.4,607.5,732.2,641.0,890.3,557.6,762.8,659.6,582.6,976.5,233.2,807.3,902.0,964.9,0.0,264.5,1149.8,279.5,430.6,763.7,258.3,304.3,367.0,396.4,515.2,640.2,1120.7,533.7,679.5,1070.7,634.0,502.8,614.4,622.5,1184.5,1052.8,210.1,514.7,774.8,310.0,750.4,838.8,814.1,348.9,356.3,199.9,312.0,207.0
37,1655.9,641.6,689.3,1410.7,940.8,1113.0,525.2,408.9,560.5,358.1,271.2,624.6,733.7,612.1,1286.8,399.0,1090.5,260.9,1195.0,1177.9,1181.9,1036.9,851.4,563.6,688.3,723.9,895.5,735.8,941.0,745.4,760.8,1154.7,286.8,985.5,1079.0,926.6,264.5,0.0,1122.2,183.3,341.8,901.4,422.8,436.7,499.4,467.7,422.1,777.9,1186.9,671.4,709.5,1022.3,771.7,532.8,525.6,760.2,1322.2,1190.5,325.6,647.1,912.5,377.9,663.9,827.2,802.5,369.9,241.1,252.3,205.9,374.0
38,1838.1,1324.7,1372.4,1592.9,465.2,321.4,798.4,848.7,784.2,860.3,904.7,907.8,713.9,1431.0,362.6,1208.1,330.8,1070.0,249.9,180.3,187.9,307.7,593.7,561.6,698.4,710.3,437.5,789.6,452.5,649.1,765.2,285.6,1163.5,372.4,282.7,313.1,1149.8,1122.2,0.0,1171.9,1200.7,534.3,939.3,884.4,943.0,1005.6,1249.7,619.5,215.3,836.1,1446.7,252.2,613.3,1309.8,1215.0,584.9,1486.5,357.0,1163.2,876.7,410.9,1045.6,774.1,568.9,552.1,1155.9,1026.8,1039.8,1037.2,988.3
39,1596.7,528.3,668.4,1351.5,900.4,1053.8,611.9,497.6,641.6,446.8,359.9,711.7,674.5,608.8,1227.6,275.1,1031.3,264.4,1136.1,1172.1,1122.7,977.7,832.4,585.6,710.3,754.2,917.5,683.8,881.8,768.6,701.6,1095.5,189.3,926.3,1021.0,948.6,279.5,183.3,1171.9,0.0,199.3,924.4,445.8,470.7,558.7,564.9,256.9,800.9,1188.8,694.4,559.2,1024.2,794.7,382.5,423.2,783.2,1345.2,1213.5,348.6,690.0,935.5,475.1,687.0,836.4,814.7,219.6,352.3,349.5,225.1,445.3
40,1772.2,366.5,505.3,1527.0,991.6,1229.3,640.7,578.1,670.4,473.0,460.4,798.8,850.0,672.2,1344.4,199.9,1206.8,242.2,1245.8,1228.7,1254.4,1153.2,902.2,614.4,739.1,783.0,946.3,845.2,1057.3,797.4,877.1,1271.0,364.8,1101.8,1129.8,977.4,430.6,341.8,1200.7,199.3,0.0,1003.0,524.4,549.3,637.3,673.0,195.9,879.5,1170.2,773.0,538.8,1005.6,873.3,378.0,280.6,861.8,1423.8,1292.1,449.4,768.6,1014.1,583.2,668.4,817.8,796.1,251.6,328.6,457.6,253.7,546.1
41,1481.9,1063.2,1203.3,1236.7,393.0,339.6,715.1,755.6,703.4,817.9,731.0,589.1,327.8,1044.9,583.6,1098.2,387.3,989.7,492.1,492.5,393.3,243.7,459.9,690.0,629.6,533.5,488.4,458.8,234.5,510.6,379.1,381.3,777.4,196.9,287.0,399.3,763.7,901.4,534.3,924.4,1003.0,0.0,611.0,556.1,614.7,683.6,1102.2,322.7,541.7,507.8,1158.2,476.8,316.5,981.5,1241.3,186.7,1158.2,473.8,834.9,548.4,182.8,717.3,753.4,651.5,647.5,827.6,963.0,711.5,927.9,660.0
42,1322.1,584.6,724.7,1076.9,625.8,779.2,561.6,445.3,555.9,387.3,300.4,407.6,399.9,566.3,953.0,619.6,756.7,511.1,861.5,897.5,848.1,703.1,557.8,592.8,597.9,485.4,734.7,409.2,607.2,504.0,427.0,820.9,298.8,651.7,746.4,809.3,258.3,422.8,939.3,445.8,524.4,611.0,0.0,223.1,278.4,397.6,608.1,559.6,1040.1,453.1,761.0,990.1,553.4,584.3,767.3,541.9,1103.9,972.2,223.9,426.1,694.2,332.7,698.7,758.2,733.5,430.4,477.9,282.7,442.7,214.7
43,1267.2,609.5,749.6,1022.0,570.9,724.3,506.7,390.4,501.0,332.4,245.5,352.7,345.0,591.2,898.1,644.5,701.8,536.0,806.6,842.6,793.2,648.2,502.9,537.9,543.0,430.5,679.8,354.3,552.3,449.1,372.1,766.0,323.7,596.8,691.5,754.4,304.3,436.7,884.4,470.7,549.3,556.1,223.1,0.0,215.6,334.8,663.0,474.8,955.3,368.3,795.7,905.3,468.6,619.0,799.0,457.1,1019.1,887.4,278.8,363.3,609.4,269.9,613.9,673.4,648.7,465.1,515.6,263.0,480.5,190.0
44,1246.6,697.5,837.6,1001.4,629.5,782.9,426.8,336.1,415.1,370.9,308.2,256.8,381.5,679.2,956.7,732.5,760.4,624.0,865.2,901.2,851.8,706.8,548.7,559.7,519.1,455.0,731.2,330.4,610.9,478.8,430.7,824.6,411.7,655.4,750.1,813.0,367.0,499.4,943.0,558.7,637.3,614.7,278.4,215.6,0.0,220.1,690.5,443.1,923.6,336.6,746.5,873.6,436.9,569.8,793.0,425.4,968.9,855.7,374.7,248.6,577.7,185.8,565.1,641.7,617.0,415.9,509.6,258.1,474.5,206.6
